comment
💔🦶🏻🦶🏻🦶🏻🦶🏻🦶🏻🦶🏻🦶🏻🦶🏻
The King
👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻
🐐❌ 🐪✅
You are goat 🐐
🐐🐐🐐
👑🐐GOAT🔥🔥🔥🔥🔥
خوووووووو
Se
لأعب سيئ 😂😂😂🙂.
ميسي ميسي ميسي 👑👑.
@cristiano Do extend my heartfelt greetings to the family 🙏
@ariarman81
The 🐐
عالمي 🔥💛💛💛💛💛
Maestro! 👑
🤢🤢🤢
R u happy now after they stopped u from playing in 2 matches? Stop making these stupid moves. U r not 2 young 4 these actions😒
طحت من عيني والله
اترك عنك هالحركات حجي
سوالفك بطلها
اخوي شوية اثكل صاير خفيف وتتنفرز
قام يصرفها
اقول سدها بس
ارفع علومك يا رجل
❤️
ميسي ميسي ميسي ي بكايه ميسي كابوسك الابدي 🤣🤣🤣🤣🤣🤣
You are a role model for young children and that move you did was soooo disappointing.
😍😍😮😮
King 🐐👑
"Keep up the spirit Cristiano, we are here to always support you to become the best player🏆🔥"
❤️❤️❤️❤️❤️
🐐🐐🐐🐐🐐
ماما
@cristiano 👏👏👏👏
cr7🔥🔥❤️
❤❤
🐐🐐🐐
😍😍😍
باذن الله تتوقف يالاسطوره 🫡❤️❤️
🐐
🔥
You are doing great!!!😱👀
😍🔥
❤️❤️❤️❤️❤️❤️
🔥🔥🔥
🔥🔥
It's the GOAT SIIUUUU
😍
Sdds de vc na champions ❤️
Regele 👑👑
Siuuuuu
#التاريخ
GOAT🐐🔥💯.! You are the still the best! CR7⚽🔥💯
Child
We are with you no matter what 🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐🐐☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻💙💙💛💛💛💛💙💙💙💛💛💛💛💛💛💛💙💙💛💛💛💛💙
❤️❤️❤️❤️❤️
"Era HASTA EL FINAL,VAMOS REAL 😢"
🐐🐐🐐🐐🐐🐐
🔥👑 🐐❤️
Melhor do mundo 😍
World best number one
Siuuuu 🔥🔥
🐐
🔥🔥
🐐💪🏻🔥
🔥🔥
🔥
❤️
🥹الشباب
G O A T 🐐
🔥
Siiiiiiuuuuuuuuuuu 👏
🙌👏❤️
The best❤️🔥
🐐 ❤️🙌
🔥🔥🔥
🔥🔥🔥🙌
The Best
🔥🔥🔥
🔥🔥
❤️❤️🔥
❤️❤️❤️❤️
Goat❤
@omvr_vli قلبي ده
Please stop cristiano
❤️😢@cristiano
❤❤❤
برگرد. اروپا. اینجا قدر تو رو نمیدونن.
goat ❤️🔥🐐always goat🙌
The goat 🐐
O melhor ❤️
المرحوم 😂😂
Banned from 2 matches..... Wow good 😂😂😂
انت الافضضل يا رونالدوووو
King
Don’t say apologize to me😡you not wrong 😡
🔥
Pinjam dulu 100 do
My idol cr7
،، ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
محد گادر يوگفك عن تسجيل الاهداب بس الي خلقك
Ronald nexia 2 legenda barbr😂
😂😂
❤️❤️❤️❤️
🔥🔥🔥
GOAT🔥❤️
❤🌹🇵🇹7️⃣🙏
ميسي 👏
❤️❤️👏
👏👏👏
😍😍
🙌🙌🙌
😍❤️
🐐The Unique creation by the God🔥
"Suuuiiiiiiiiiiiiiiiiiiiiiiiiiiiii🔥🔥❤️😍
‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣴⣿⣦⠀⠀⠀⠀⠀⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣿⣿⠂⠀⠀⠀⠀⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣀⠀⠀⠀⠀⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⠀⢠⣾⣿⣿⣿⣿⣿⣿⣦⠀⠀⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⣴⣿⢿⣷⠒⠲⣾⣾⣿⣿⡄⠀⠀ cR7 ⠀⠀⠀⠀⣴⣿⠟⠁⠀⢿⣿⠁⣿⣿⣿⠻⣿⣄⠀⠀⠀⠀
‏⠀⠀⣠⡾⠟⠁⠀⠀⠀⢸⣿⣸⣿⣿⣿⣆⠙⢿⣷⡀⠀⠀
‏⣰⡿⠋⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⣿⠀⠀⠉⠻⣿⠀
‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿⣿⣿⣆⠀⠀⠀⠈⠀
‏⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⣿⣿⡿⣿⣿⣿⣿⡄⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⠀⢠⣿⣿⠿⠟⠀⠀⠻⣿⣿⡇⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⢀⣾⡿⠃⠀⠀⠀⠀⠀⠘⢿⣿⡀⠀⠀⠀
‏⠀⠀⠀⠀⠀⣰⣿⡟⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣷⡀⠀⠀
‏⠀⠀⠀⠀⢠⣿⠟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠻⣿⣧⠀⠀
‏⠀⠀⠀⢀⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠘⣿⣆⠀
‏⠀⠀⠠⢾⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣷"
"Suuuiiiiiiiiiiiiiiiiiiiiiiiiiiiii🔥🔥❤️😍
‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⣴⣿⣦⠀⠀⠀⠀⠀⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢻⣿⣿⠂⠀⠀⠀⠀⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿⣀⠀⠀⠀⠀⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⠀⢠⣾⣿⣿⣿⣿⣿⣿⣦⠀⠀⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⣴⣿⢿⣷⠒⠲⣾⣾⣿⣿⡄⠀⠀ cR7 ⠀⠀⠀⠀⣴⣿⠟⠁⠀⢿⣿⠁⣿⣿⣿⠻⣿⣄⠀⠀⠀⠀
‏⠀⠀⣠⡾⠟⠁⠀⠀⠀⢸⣿⣸⣿⣿⣿⣆⠙⢿⣷⡀⠀⠀
‏⣰⡿⠋⠀⠀⠀⠀⠀⠀⢸⣿⣿⣿⣿⣿⣿⠀⠀⠉⠻⣿⠀
‏⠀⠀⠀⠀⠀⠀⠀⠀⠀⣾⣿⣿⣿⣿⣿⣿⣆⠀⠀⠀⠈⠀
‏⠀⠀⠀⠀⠀⠀⠀⠀⣼⣿⣿⣿⡿⣿⣿⣿⣿⡄⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⠀⢠⣿⣿⠿⠟⠀⠀⠻⣿⣿⡇⠀⠀⠀⠀
‏⠀⠀⠀⠀⠀⠀⢀⣾⡿⠃⠀⠀⠀⠀⠀⠘⢿⣿⡀⠀⠀⠀
‏⠀⠀⠀⠀⠀⣰⣿⡟⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣷⡀⠀⠀
‏⠀⠀⠀⠀⢠⣿⠟⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠻⣿⣧⠀⠀
‏⠀⠀⠀⢀⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠘⣿⣆⠀
‏⠀⠀⠠⢾⠇⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣷"
"Para ya, y sube fotos de tu prime"
❤️❤️❤️❤️
We miss the previous version of you.
The Goat 🐐 🔥🙌
Messi tu papá
والله انت زعلتني منك اوي ونزلت من عيني اوي هاد ٤ مره حرام عليك انا كنت بعشقك بس اليوم انتهي هذا العشق من بعد هذه الحركه شكرا لهذا الوقت الجميل الذي قضيته معك
🐐⚽️
🐐🐐🐐🐐🐐🐐
🔥🔥🔥👏
محد قالكم تهينوه بميسي ، ع الاقل هو وافق الانضمام لنادي النصر سعودي، ميسي رفض يشوفكم 😂😂
🐐🫡
🐐🗣️✊🏿
haa brat gazini bosin oldizda men turippan😂
Cr7
❤️🔥
👏👏👏🔥🔥😍😍
GOAT🔥❤️
❤️👏
🫡🫡
🔥🔥🔥🔥
🔥🔥🔥
Father of pessi
Leo 🦁 the king of football
اجلد 🔥
Nike🔝📈
Siiiiiuuuuuuuuuuu🔥🔥
💪🏻😍💛💛💛CR7
Grow up
the real GOAT👏
❤️❤️I love u so much De King ⚽
تاريخك نمسح بسبب اخلاقك 🔥
Goat🔥❤️
أسطورة بس قليل ادب
🔥🔥🔥🔥
🐐
❤️❤️❤️❤️❤️❤️❤️❤️
El mejorrr😍😍
"King , GOAT, The best player in the WORLD SIIUUUU. You are greatest of all time,, LEGEND👍👍@cristiano ❤️🙌🔥👏"
"King , GOAT, The best player in the WORLD SIIUUUU. You are greatest of all time,, LEGEND👍👍@cristiano 🙌🔥👏"
Goat
Legendd
The best
❤️❤️❤️
Goat🔥👏
LEgendd
The best🔥👏👏
I will never stop loving you my goat 🐐 ❤️
🐐❤️
You should at least respect your age and your achievements.
Leyenda 🤍
@cristiano
😍🔥🔥😍😍💔💔🙁🥺🥺🔥🔥🔥💗💗
❤️❤️❤️
❤️❤️❤️❤️❤️❤️❤️❤️دوست داریم❤️❤️❤️❤️❤️❤️❤️❤️
🤬🤬🤬🤬
احترم البلد
❤️❤️🔥🙌🙌🏻🔥❤️❤️
🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿🎄🧿
Elias kommt
اخلاق ماعندك يا مستمرين
❤️❤️❤️ Continue flogging the despicable masses
😍😍🔥🔥
الافضل ❤️🔥
Bro dont go to jail yet gta 6 still didnt come out
Goat!!!! 🐐
🔥🔥
🫴🏻🤜🏻 خذ بس
Cr7 Why do not you answer my messages
🐐 🐐
😍😍
@eliasn97 and @visca96barca are on the way too you
Messi is the greatest. Messi always annoys and provokes you
😂😂😂😂Mela pelas
Cristiano Ronaldo. Why did you block me from mentioning your name on Instagram?
👑 🐐
"@cristiano Bicho te amo, felicitame por mi cumpleaños 😢"
😮‍💨
🔥🔥🔥
ضاغط الكرة الارضية الافضل بالتاريخ 🤍👑🇵🇹
🐐🐐👑
Bg do🔥🔥🔥🔥🔥
❤️❤️❤️❤️❤️❤️😍
❤❤❤ الحب
منتهي الاخلاق واللعب
الدفاع عن رونالدو غير صحيح مع اني من عشاقه وكل الاحترام للشعب السعودي الشقيق 🇯🇴🫡
CR7 GOAT 🔥
الله والدون❤️❤️
Ancara Messi ancara Messi goulllll de Messi
ماعاد بعطيك لايك
😂😂😂😂😂😂
❤️❤️❤️
شوفوا تعليقات ، صارو كلن يفهموا بل عيب وصاروا شيوخة 😂😂😂🤦
😍❤️
Admiração pela sua disciplina e determinação! Goat!!!
👏👏👏
🐐🐐
اسطوره تکرار نشدنی 🔥🔥😍😍
My role model ❤️🙌
ميسي عمكك
GOAT🔥🔥
CR7 ⚽🔥❤️✨💪
Remember alain
🐐
hi ronaldo
🐐🔥
Nexia 2 Legenda 🔥
🇧🇷
❤🙌
سلطان🔥🔥
♥️🤝🏽
🤴🏻🤴🏻🤴🏻🤴🏻
❤️❤️
طلعه ضد الهلال
من بعد ماخلص من جماهير أوروبا جا لجماهير السعوديه 😂
Siuuuuuuuu 🐐
bal khelo
💩
Eligella comes to you
Tristemente esos gestos son de un bayunco
😂😂
❤️❤️❤️❤️🙌🔥عمهم
❤❤🔥❤❤❤❤❤❤❤
Another fantastic performance 💪💪💪™️
🇧🇾🤝🇵🇸💪💪💪
شوكت تعقل
راجع حركاتك
الحراققق عم الكل 🔥🐐🐐
🫡❤️
😍😍
Messi👏❤❤❤❤❤
We dont care its normal thing dude Saudi Arabia is yours
👏
👏
🐐🔥
❤️❤️
Le titre de statut nahseb fih demi finale ligue des Champions finalement dhar match contre abha hhhhhhhh 😂
عشق😍
❤️❤️❤️
😍😍😍
💙💙💙💙💙
🔥
🐐
ايش سوا؟
🫡
É verdade o que a mídia diz que você virá à Indonésia em junho para jogar contra a seleção indonésia?
🔥🔥
❤️
Our legend 🫡💙💛
👑
Freee palestaine🇸🇩🇸🇩
ميسي دائما افضل
legend❤️‍🔥
Bendiciones y felicidades que dio te siga cuidando mucho
Hai la mia stima🙂
Ça en touche une sans faire bouger l’autre ( J’men branle quoi)
❤️
👏👏👏
The best 🐐
🤍🔥
🔥🔥🔥
🔥🔥🔥🔥🔥🔥🔥
🤣
🚀
🐐
🤍⚡
🙌🙌❤️
Joga muito 🔥🔥🔥
👑
❤
Te amo❤️
Rodn
متي تكبر عقلك بعمر ٤سنوات وطفل مش متربي،كمان😂
❤👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑🇵🇹
🔥❤️
Faz aquela dança de novo😂🔥❤️
👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑❤️👑🇵🇹
👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑✅❤️👑💯
🔥🔥
Greatest respected sir 🙏
"You are my best player, my friend"
Messi is ur nightmare
💪❤️🔥
💛💙💫✨✨✨💫💫💥💥💥
Pero no te molestes así cuando te cantes meeeeeeesii 😂 ya estás muy viejo para eso no nada más que demostrar bicho siiiuuu
Messi your uncle.
❤️
Messi chupa
"@eduaguirre7 tú eres tremendo frustrado a igual que él la envidia te mata , siempre el tiempo da la razón y sigue soñando con tu sueño de frustración 🙄🙄"
❤️❤️❤️
Goat 🐐
Eres el mejor 💪💪💪❤️
عشق همیشگی ❤️
Messi goat 🐐
🔥❤️
❤️❤️❤️❤️❤️❤️
مشتاقلك اخوي
🔥❤️🐐
❤️🔥
The definition of INSECURE
Goat ❤️❤️❤️
🔥🔥🔥🔥🔥😍😍😍😍😍
"بلنسبه للي يكول طحت من عيني ومدري شني لان سوه هيج ويه جمهور الشباب فاحب اكلك

#انت_وقندرته
D"
❤❤🔥
❤
Love🔥😍
🐐
❤️
Agba baller❤️🔥
قليل أدب على فكره الحركه اللي سويتها مره مو اوكيه
Gostoso
❤️😍😍❤️❤️
Melhor da história
Lindo
Maravilhoso
Gostoso
🔥🔥🔥
😍👑
أنت الأفضل لو أنك تسلم😔
The baist
Siiiiiiiiiiiii👏👏👏
Alhilal who will stop you ronaldo 😉🔪
"Agent ""P"". 😂"
طفل 😂😂😂
🤣🤣🤣
The Goat 🐐🐐
🔥🔥🔥🔥
Suiiiiiiiii🔥
👎🏻👎🏻👎🏻👎🏻👎🏻
🔥🔥🔥🔥🔥🔥🔥🔥
اويليي يابهه ☠🔥
Messsssi 🔥🔥🔥🔥
Penaldo
ロナウド〜
Every day it proves to you that Messi is the legend in football and in morals
This is a punishment for those who do not respect the legendary stars
Zulmanogales
The king 😍❤️ 🔥
Grow up 😮‍💨
Bye😂😂😂😂😂
❤️❤️
Siiii
🔥🔥
vamos💪♥👑
🔥
Kæft nolge dejlige benmuskler
❤️
المحترم
Crying baby messi always no1 you will never be
❤️
🫡🫡✨
عم الكل ابو جونيور
رونالدو البارح بان مغرور ههههههههه
🐐
👏👏👏
Messi your uncle😂
🔥🔥🔥
ابو حميد ❤️
Best in the world of football 👏
I won my ticket because of you guys thanks to you my Goat C RONALDO......❤️❤️❤️❤️
🐐
هر جا ک هستی همیشه پیروزو موفق باشی 🙌👏👏❤️
the goat🔥
العم الخلوق 💔
Ur behavior sucks man. You BS. Unfollow
I love you men but at least respect women who were watching the game
Mesi
🔥🔥🔥🔥🐐
الله يسقي تين هاغ
The best❤️❤️
صدعتونا يا تعوسيين ، خلاص ماعاجبكم تصرفاته رحلوه 😆😆
🔥❤️
بشمر😂
El mejor 🙌
my lord 🙌🔥
🧡
💛💪
❤️❤️
❤❤
🔥❤️
❤️
My favorite 😍
GOAT🤌🤌🤌
موقفة المنتف
بالضيم
❤️❤️
🔥🔥🔥
🗑️
c Dieu 🔥
Сr
🙌❤️
Damn u
🔥
Why did u do that 💔💔💔💔
ل
سيد اللعبه يفعل مايشاء👌🏻✌️
MESSI 🐐🐐🐐
🙌🙌🔥🔥🔥
🙌🙌🙌🔥🔥
🙌🙌🙌🙌🔥🔥
🙌🙌🙌🔥
🙌🙌🙌🔥🔥🔥
🙌🙌🙌🔥🔥
ميسي عمك
❤️❤️❤️
🐐
🔥🔥🔥❤️🔥🔥🔥
D
زوب زوب
❤️🐐
Bro still trying to prove a point. Meanwhile the goat is chilling after he completed football 😂😂😂
The best 🔥🔥👏👏👏
GOAT❌GOD✔
❤❤❤
الهلال يسكتكم على هياطكم💙
🔥
🐐 @leomessi
😍❤️🐐🐐
Siiiiuuuuuu 👏👏 don’t worry CR7 fans need to be manners too and support players all the moments because they are human with blood inside and families ❤
🐐
ميسي عمك ي المنتهي
😮
That hand shaking gesture was good and rude
❤🔥
Suiiiiiiiiiiiiiiiiii🔥
Habibi 🔥🦁😘🤟
"We love you, but your behavior is bad and inappropriate"
❤️🔥❤️🔥❤️🔥
Messi 🙌🔥❤️
@bbm__ssr ok
❤️❤️❤️
🙌🙌
🔥🔥
صاروخ 🚀
I’m every time working No Stopping 😂
😂😂
Lindo te amo
Meu e da georgina
😍😍😍
💛cr7
احترمنا يالشايب
💛
💛
💛💛
💛
💛
💛
@zoetiendachile
معد يمديها يالدون
💪👑❤️
not polite
Big fan broo🔥
😍
روح راح تاكلك عقوبة😂😂😂😂
والله ياكريس لازم تتعاقب خواتنا المسلمات اهم منك بمليار مره
##❤️❤️
😍😍😍😍😍
الافضل 🔥🤍
أقل مايستحقه جمهور السعودية 👌
🔥🔥🔥🔥
🔥
Hero
🐐
هيه كابتن هديها ولا تشدها تراك اكبر من كذا
👏👏👏👏
Nexia 2 Legenda 🔥🔥🔥
The goat is coming
😍😍😍😍❤️😍❤️😍❤️👏👏👏👏
❤️
Goat 🐐🐐
الدون ❤
My goat
💛⚽️💙
MESSI❤️❤️
My idol Cr7 King
Meeeeeesssi.. 🗣️🗣️🗣️🗣️
❤️
خل عنك حركات المبزره بتصير اربعيني
GOAT
I love your confidence to comment that hahahahahahahha poor people
😡
Why are you doing bad moves infront of families at your last match do you accept this behavior infront of your girlfriend mother of your kids . You are big player and these act harm your reputation you must act professionally
😂
🔥🔥🔥
"Continue, Imam Chris, you are the best in history. We love you from Saudi Arabia ❤️❤️🐐"
👏👏
Mi papa🔥🔥🤑🤑🤑👊😘
Messi🐐🐐
1 day ago
More posts from cristiano
